 Day of  Day of     Year  
 sim.     year                   Qrad         Qslur2air     Qslur2floor    Qslur2dwall     Qslur2uwall      Qfeed          Qout         Qoutave          HH           HHadj
  836     106        3            -91.           183.          -423.            41.             0.         -1153.         -1442.         -1492.      -5192214.      -5192214.
  837     107        3            -84.         -2335.          -398.            43.            -0.         -1134.         -3907.         -4042.     -14066899.     -14066899.
  838     108        3            -95.         -2113.          -376.            45.            -0.         -1116.         -3656.         -3781.     -13160375.     -13160375.
  839     109        3            -94.         -1567.          -357.            46.            -0.         -1101.         -3073.         -3179.     -11064414.     -11064414.
  840     110        3            -94.         -2545.          -333.            49.            -0.         -1082.         -4007.         -4143.     -14423472.     -14423472.
  841     111        3            -68.         -2872.          -309.            51.            -0.         -1062.         -4259.         -4403.     -15332326.     -15332326.
  842     112        3            -18.          5197.          -331.            50.             0.         -1078.          3820.          3948.      13750969.      13750969.
  843     113        3            -64.          2385.          -338.            49.             0.         -1083.           948.           980.       3413063.       3413063.
  844     114        3            -44.          4477.          -356.            48.             0.         -1097.          3029.          3130.      10902892.      10902892.
  845     115        3            -42.          5480.          -380.            47.             0.         -1116.          3989.          4122.      14360538.      14360538.
  846     116        3            -38.          4276.          -397.            46.             0.         -1129.          2758.          2850.       9930383.       9930383.
  847     117        3            -80.          2858.          -405.            46.             0.         -1135.          1284.          1326.       4622917.       4622917.
  848     118        3            -61.          2119.          -407.            46.             0.         -1138.           559.           578.       2013122.       2013122.
  849     119        3            -64.          1749.          -408.            46.             0.         -1139.           184.           190.        663753.        663753.
  850     120        3            -93.          1819.          -408.            46.             0.         -1140.           224.           232.        807820.        807820.
  851     121        3            -61.          1359.          -407.            47.             0.         -1139.          -201.          -207.       -722638.       -722638.
  852     122        3            -78.         -1776.          -389.            50.            -0.         -1125.         -3318.         -3424.     -11943378.     -11943378.
  853     123        3            -68.          -801.          -375.            51.            -0.         -1114.         -2306.         -2380.      -8302554.      -8302554.
  854     124        3            -73.         -1951.          -355.            53.            -0.         -1099.         -3425.         -3534.     -12328488.     -12328488.
  855     125        3            -24.          2359.          -359.            53.             0.         -1102.           928.           958.       3341666.       3341666.
  856     126        3            -25.          2665.          -362.            53.             0.         -1108.          1223.          1262.       4404250.       4404250.
  857     127        3            -46.          2510.          -363.            53.             0.         -1112.          1042.          1074.       3749694.       3749694.
  858     128        3           -102.         -1349.          -343.            55.            -0.         -1100.         -2839.         -2928.     -10221862.     -10221862.
  859     129        3            -37.          -983.          -324.            57.            -0.         -1090.         -2377.         -2451.      -8557980.      -8557980.
  860     130        3            -40.         -9529.          -263.            62.            -0.         -1044.        -10814.        -11151.     -38932124.     -38932124.
  861     131        3            -86.        -12783.          -184.            69.            -0.          -983.        -13967.        -14400.     -50282468.     -50282468.
  862     132        3           -110.        -12332.          -108.            75.            -0.          -925.        -13399.        -13812.     -48236400.     -48236400.
  863     133        3           -105.        -14280.           -23.            83.            -0.          -859.        -15185.        -15650.     -54664292.     -54664292.
  864     134        3            -59.         -7467.            25.            88.            -0.          -822.         -8235.         -8487.     -29646270.     -29646270.
  865     135        3            -35.         -2609.            47.            90.            -0.          -807.         -3315.         -3416.     -11932854.     -11932854.
  866     136        3            -41.         -4125.            75.            92.            -0.          -787.         -4787.         -4932.     -17233038.     -17233038.
  867     137        3            -44.         -3886.           100.            95.            -0.          -768.         -4502.         -4638.     -16208808.     -16208808.
  868     138        3            -86.         -4449.           128.            98.            -0.          -746.         -5056.         -5208.     -18200170.     -18200170.
  869     139        3            -92.         -5514.           161.           101.            -0.          -721.         -6065.         -6246.     -21833814.     -21833814.
  870     140        3           -104.         -5214.           191.           104.            -0.          -697.         -5720.         -5890.     -20591712.     -20591712.
  871     141        3            -66.         -1551.           204.           105.            -0.          -688.         -1996.         -2055.      -7185411.      -7185411.
  872     142        3            -88.         -3124.           223.           107.            -0.          -673.         -3557.         -3662.     -12803645.     -12803645.
  873     143        3            -36.          1169.           219.           106.             0.          -676.           782.           805.       2814668.       2814668.
  874     144        3            -42.           301.           220.           106.             0.          -676.           -90.           -93.       -324650.       -324650.
  875     145        3            -73.         -3777.           242.           108.            -0.          -659.         -4159.         -4280.     -14971736.     -14971736.
  876     146        3            -12.            84.           246.           109.             0.          -658.          -231.          -238.       -831974.       -831974.
  877     147        3            -15.          3482.           233.           107.             0.          -670.          3137.          3228.      11293807.      11293807.
  878     148        3           -110.         -3057.           251.           108.            -0.          -657.         -3465.         -3565.     -12474350.     -12474350.
  879     149        3           -124.         -3946.           275.           110.            -0.          -639.         -4325.         -4449.     -15568253.     -15568253.
  880     150        3           -123.         -5719.           308.           112.            -0.          -615.         -6037.         -6209.     -21731968.     -21731968.
  881     151        3            -64.         -5436.           340.           115.            -0.          -592.         -5638.         -5799.     -20297616.     -20297616.
  882     152        3           -111.         -4376.           366.           117.            -0.          -574.         -4578.         -4708.     -16481552.     -16481552.
  883     153        3            -92.         -6669.           404.           120.            -0.          -547.         -6785.         -6977.     -24426570.     -24426570.
  884     154        3           -111.         -7011.           443.           123.            -0.          -519.         -7075.         -7275.     -25471728.     -25471728.
  885     155        3           -108.         -7341.           482.           127.            -0.          -490.         -7331.         -7536.     -26390622.     -26390622.
  886     156        3           -119.         -9772.           532.           131.            -0.          -452.         -9680.         -9951.     -34848404.     -34848404.
  887     157        3           -106.        -10381.           586.           136.            -0.          -412.        -10178.        -10462.     -36641988.     -36641988.
  888     158        3            -84.        -10309.           638.           141.            -0.          -373.         -9988.        -10265.     -35956720.     -35956720.
  889     159        3            -57.         -7606.           675.           144.            -0.          -345.         -7189.         -7388.     -25881142.     -25881142.
  890     160        3            -77.         -7144.           709.           147.            -0.          -319.         -6684.         -6868.     -24062548.     -24062548.
  891     161        3           -116.         -8291.           748.           150.            -0.          -289.         -7798.         -8012.     -28073304.     -28073304.
  892     162        3           -101.         -9259.           790.           154.            -0.          -256.         -8672.         -8909.     -31218976.     -31218976.
  893     163        3            -52.         -3978.           809.           155.            -0.          -242.         -3308.         -3398.     -11908164.     -11908164.
  894     164        3           -122.         -2768.           821.           156.            -0.          -234.         -2148.         -2206.      -7731551.      -7731551.
  895     165        3            -78.         -3335.           833.           157.            -0.          -224.         -2647.         -2718.      -9527634.      -9527634.
  896     166        3             -0.           -46.           832.           156.            -0.          -226.           716.           736.       2579279.       2579279.
  897     167        3           -115.         -7083.           864.           159.            -0.          -203.         -6378.         -6549.     -22961804.     -22961804.
  898     168        3            -21.         -4290.           884.           160.            -0.          -189.         -3457.         -3549.     -12443668.     -12443668.
  899     169        3            -33.           -35.           883.           160.            -0.          -192.           783.           804.       2819044.       2819044.
  900     170        3           -115.         -5756.           907.           162.            -0.          -174.         -4977.         -5109.     -17916714.     -17916714.
  901     171        3           -120.         -9240.           948.           166.            -0.          -236.         -8482.         -8716.     -30536704.     -30536704.
  902     172        3           -113.         -9135.           989.           170.            -0.          -186.         -8275.         -8501.     -29788344.     -29788344.
  903     173        3           -121.         -7055.          1022.           173.            -0.          -148.         -6130.         -6297.     -22068332.     -22068332.
  904     174        3           -120.         -4540.          1042.           174.            -0.          -126.         -3570.         -3667.     -12852872.     -12852872.
  905     175        3           -116.         -6375.          1069.           176.            -0.           -94.         -5340.         -5483.     -19223602.     -19223602.
  906     176        3           -119.        -10654.          1114.           180.            -0.           -39.         -9517.         -9771.     -34262392.     -34262392.
  907     177        3           -119.        -11576.          1162.           185.            -0.            22.        -10327.        -10601.     -37176720.     -37176720.
  908     178        3           -120.        -10611.          1203.           189.            -0.            77.         -9263.         -9507.     -33346990.     -33346990.
  909     179        3           -108.        -10357.          1242.           193.            -0.           129.         -8901.         -9134.     -32043632.     -32043632.
  910     180        3            -87.         -9324.          1276.           196.            -0.           175.         -7765.         -7967.     -27952962.     -27952962.
  911     181        3            -76.         -5155.          1292.           197.            -0.           196.         -3546.         -3638.     -12765908.     -12765908.
  912     182        3            -61.           564.          1282.           196.             0.           185.          2166.          2222.       7796706.       7796706.
  913     183        3            -79.           344.          1272.           194.             0.           174.          1906.          1955.       6861184.       6861184.
  914     184        3            -74.           532.          1262.           193.             0.           162.          2075.          2128.       7469900.       7469900.
  915     185        3           -112.           582.          1253.           191.             0.           151.          2064.          2117.       7431686.       7431686.
  916     186        3            -48.          2887.          1232.           189.             0.           127.          4387.          4497.      15792471.      15792471.
  917     187        3            -27.          1515.          1219.           187.             0.           109.          3003.          3078.      10810354.      10810354.
  918     188        3            -52.          1662.          1204.           185.             0.            92.          3092.          3169.      11129546.      11129546.
  919     189        3            -91.          1009.          1193.           183.             0.            79.          2373.          2432.       8544067.       8544067.
  920     190        3            -88.          4638.          1168.           179.             0.            47.          5944.          6091.      21398636.      21398636.
  921     191        3           -107.           816.          1158.           177.             0.            35.          2079.          2130.       7482726.       7482726.
  922     192        3            -58.          2994.          1141.           174.             0.            12.          4262.          4366.      15344415.      15344415.
  923     193        3            -71.          1099.          1131.           172.             0.            -1.          2330.          2387.       8389053.       8389053.
  924     194        3            -82.          2207.          1118.           170.             0.           -19.          3394.          3476.      12218611.      12218611.
  925     195        3            -89.          1811.          1108.           166.             0.           -35.          2961.          3032.      10658994.      10658994.
  926     196        3            -80.         -1630.          1111.           165.            -0.           -33.          -467.          -478.      -1682294.      -1682294.
  927     197        3            -58.         -1880.          1115.           165.            -0.           -29.          -687.          -704.      -2473824.      -2473824.
  928     198        3            -97.         -3317.          1125.           165.            -0.           -18.         -2143.         -2194.      -7714889.      -7714889.
  929     199        3           -114.         -6831.          1146.           166.            -0.            10.         -5623.         -5755.     -20241200.     -20241200.
  930     200        3            -86.         -5955.          1163.           168.            -0.            35.         -4676.         -4785.     -16833320.     -16833320.
  931     201        3            -89.         -7113.          1184.           170.            -0.            65.         -5784.         -5918.     -20821770.     -20821770.
  932     202        3            -54.         -5567.          1200.           171.            -0.            86.         -4164.         -4261.     -14991873.     -14991873.
  933     203        3            -51.          2050.          1188.           169.             0.            70.          3426.          3505.      12333299.      12333299.
  934     204        3           -110.          1393.          1177.           167.             0.            57.          2684.          2745.       9661994.       9661994.
  935     205        3            -95.          3294.          1162.           164.             0.            34.          4558.          4662.      16408765.      16408765.
  936     206        3            -92.           995.          1153.           161.             0.            22.          2238.          2289.       8057947.       8057947.
  937     207        3            -94.          -153.          1148.           159.            -0.            16.          1076.          1100.       3873850.       3873850.
  938     208        3           -100.         -2860.          1154.           158.            -0.            24.         -1623.         -1660.      -5843538.      -5843538.
  939     209        3            -96.         -4936.          1168.           158.            -0.            42.         -3664.         -3746.     -13191435.     -13191435.
  940     210        3            -42.         -1204.          1169.           156.            -0.            42.           120.           123.        432196.        432196.
  941     211        3            -70.          -540.          1167.           153.            -0.            38.           748.           765.       2693926.       2693926.
  942     212        3            -54.         -1101.          1167.           151.            -0.            37.           199.           204.        717738.        717738.
  943     213        3            -75.         -2309.          1170.           149.            -0.            42.         -1023.         -1045.      -3681330.      -3681330.
  944     214        3           -102.         -3874.          1179.           149.            -0.            54.         -2594.         -2651.      -9338936.      -9338936.
  945     215        3            -70.         -5121.          1194.           148.            -0.            72.         -3776.         -3858.     -13593041.     -13593041.
  946     216        3            -76.         -2852.          1202.           146.            -0.            80.         -1499.         -1532.      -5397986.      -5397986.
  947     217        3            -82.          -663.          1202.           144.            -0.            77.           679.           693.       2442605.       2442605.
  948     218        3            -78.          -285.          1200.           140.            -0.            72.          1049.          1072.       3776497.       3776497.
  949     219        3            -63.         -5800.          1214.           140.            -0.            92.         -4418.         -4512.     -15903789.     -15903789.
  950     220        3            -96.         -8322.          1237.           139.            -0.           124.         -6917.         -7064.     -24902016.     -24902016.
  951     221        3            -97.         -9424.          1266.           140.            -0.           161.         -7954.         -8122.     -28634226.     -28634226.
  952     222        3            -97.         -3272.          1274.           138.            -0.           171.         -1787.         -1824.      -6432001.      -6432001.
  953     223        3           -103.           131.          1270.           135.             0.           164.          1596.          1630.       5746188.       5746188.
  954     224        3            -99.          1281.          1263.           131.             0.           152.          2728.          2785.       9820238.       9820238.
  955     225        3            -87.         -4562.          1274.           130.            -0.           165.         -3080.         -3144.     -11087402.     -11087402.
  956     226        3            -83.         -3657.          1283.           129.            -0.           175.         -2154.         -2198.      -7752637.      -7752637.
  957     227        3            -80.         -5860.          1299.           128.            -0.           194.         -4320.         -4409.     -15552047.     -15552047.
  958     228        3            -94.         -7859.          1321.           129.            -0.           222.         -6281.         -6410.     -22611758.     -22611758.
  959     229        3            -91.         -5512.          1335.           128.            -0.           240.         -3899.         -3979.     -14037365.     -14037365.
  960     230        3            -82.         -4850.          1347.           128.            -0.           255.         -3201.         -3266.     -11524922.     -11524922.
  961     231        3            -74.         -5951.          1362.           129.            -0.           274.         -4260.         -4346.     -15336427.     -15336427.
  962     232        3            -88.         -5946.          1376.           129.            -0.           293.         -4236.         -4321.     -15250409.     -15250409.
  963     233        3            -62.         -3802.          1383.           129.            -0.           302.         -2050.         -2091.      -7380688.      -7380688.
  964     234        3            -55.         -4272.          1389.           129.            -0.           313.         -2497.         -2547.      -8988333.      -8988333.
  965     235        3            -48.         -5264.          1398.           129.            -0.           328.         -3457.         -3525.     -12444472.     -12444472.
  966     236        3            -57.         -2073.          1397.           129.            -0.           330.          -275.          -280.       -988331.       -988331.
  967     237        3            -45.          1151.          1385.           127.             0.           318.          2936.          2993.      10568097.      10568097.
  968     238        3            -79.          4677.          1363.           123.             0.           291.          6375.          6500.      22949042.      22949042.
  969     239        3            -66.          4743.          1341.           119.             0.           344.          6480.          6610.      23327272.      23327272.
  970     240        3            -64.          5345.          1316.           114.             0.           304.          7015.          7156.      25254806.      25254806.
  971     241        3            -46.          5530.          1292.           110.             0.           264.          7149.          7292.      25737772.      25737772.
  972     242        3            -24.          4907.          1269.           106.             0.           228.          6485.          6614.      23347632.      23347632.
  973     243        3            -41.          2965.          1254.           102.             0.           203.          4483.          4572.      16140542.      16140542.
  974     244        3            -48.          6719.          1229.            97.             0.           159.          8154.          8314.      29356144.      29356144.
  975     245        3            -75.          2984.          1214.            93.             0.           134.          4351.          4435.      15662774.      15662774.
  976     246        3            -38.          5401.          1192.            89.             0.            98.          6742.          6873.      24271906.      24271906.
  977     247        3            -23.          -706.          1188.            86.            -0.            93.           638.           651.       2298315.       2298315.
  978     248        3            -32.          -322.          1184.            84.            -0.            88.          1002.          1021.       3605528.       3605528.
  979     249        3            -65.          1260.          1175.            81.             0.            75.          2526.          2574.       9092909.       9092909.
  980     250        3            -62.          3468.          1159.            77.             0.            50.          4692.          4781.      16891928.      16891928.
  981     251        3            -72.          4002.          1141.            73.             0.            23.          5167.          5264.      18600828.      18600828.
  982     252        3            -42.          1298.          1133.            71.             0.             9.          2469.          2515.       8887919.       8887919.
  983     253        3            -22.          2703.          1120.            67.             0.           -10.          3858.          3930.      13890197.      13890197.
  984     254        3            -73.          5952.          1100.            63.             0.           -46.          6995.          7125.      25183334.      25183334.
  985     255        3            -60.          5212.          1081.            59.             0.           -79.          6213.          6328.      22368370.      22368370.
  986     256        3            -14.          1942.          1071.            55.             0.           -95.          2961.          3015.      10658173.      10658173.
  987     257        3            -65.          2263.          1059.            52.             0.          -111.          3198.          3257.      11513545.      11513545.
  988     258        3            -28.          -248.          1055.            49.            -0.          -115.           713.           726.       2567616.       2567616.
  989     259        3            -12.          1076.          1047.            47.             0.          -125.          2032.          2069.       7315942.       7315942.
  990     260        3            -17.          2094.          1036.            44.             0.          -140.          3017.          3072.      10862712.      10862712.
  991     261        3            -58.          6569.          1015.            40.             0.          -176.          7390.          7523.      26604308.      26604308.
  992     262        3            -61.          4225.          1000.            37.             0.          -202.          5000.          5089.      17999972.      17999972.
  993     263        3            -64.          7759.           976.            33.             0.          -243.          8460.          8610.      30456312.      30456312.
  994     264        3            -22.          7928.           952.            28.             0.          -286.          8601.          8753.      30963202.      30963202.
  995     265        3            -27.           522.           947.            26.             0.          -293.          1175.          1196.       4229675.       4229675.
  996     266        3            -52.           490.           944.            25.             0.          -299.          1109.          1128.       3992122.       3992122.
  997     267        3            -44.          1133.           939.            23.             0.          -307.          1744.          1775.       6278938.       6278938.
  998     268        3            -45.          -933.           939.            22.            -0.          -306.          -323.          -328.      -1161001.      -1161001.
  999     269        3            -48.          2037.           932.            21.             0.          -318.          2623.          2669.       9444108.       9444108.
 1000     270        3            -10.          -861.           932.            20.            -0.          -317.          -237.          -241.       -852785.       -852785.
 1001     271        3            -11.          1299.           926.            18.             0.          -326.          1906.          1938.       6860406.       6860406.
 1002     272        3            -13.          1922.           919.            15.             0.          -338.          2505.          2548.       9018205.       9018205.
 1003     273        3             -6.           913.           914.            13.             0.          -345.          1490.          1515.       5363530.       5363530.
 1004     274        3            -33.           471.           912.            12.             0.          -350.          1011.          1028.       3638390.       3638390.
 1005     275        3            -13.          2464.           904.             9.             0.          -364.          3000.          3050.      10799719.      10799719.
 1006     276        3            -37.           501.           901.             7.             0.          -369.          1002.          1019.       3608972.       3608972.
 1007     277        3            -16.          1013.           897.             4.             0.          -376.          1522.          1548.       5480339.       5480339.
 1008     278        3             -3.          -374.           895.             3.            -0.          -377.           144.           146.        518645.        518645.
 1009     279        3            -38.          -916.           895.             1.            -0.          -375.          -432.          -439.      -1556347.      -1556347.
 1010     280        3             -6.           712.           890.            -1.             0.          -380.          1215.          1235.       4373366.       4373366.
 1011     281        3            -25.           412.           885.            -3.             0.          -384.           885.           900.       3186960.       3186960.
 1012     282        3            -23.          1737.           877.            -5.             0.          -394.          2193.          2228.       7894037.       7894037.
 1013     283        3            -24.          4109.           863.            -9.             0.          -414.          4526.          4599.      16291865.      16291865.
 1014     284        3            -10.          6355.           844.           -14.             0.          -444.          6731.          6839.      24230140.      24230140.
 1015     285        3            -33.          7400.           822.           -19.             0.          -478.          7692.          7816.      27692442.      27692442.
 1016     286        3            -14.          7828.           799.           -23.             0.          -514.          8076.          8205.      29074912.      29074912.
 1017     287        3            -18.          9031.           774.           -28.             0.          -555.          9204.          9350.      33132902.      33132902.
 1018     288        3            -20.          8588.           748.           -33.             0.          -593.          8690.          8827.      31283078.      31283078.
 1019     289        3            -22.          8091.           724.           -37.             0.          -629.          8126.          8254.      29254464.      29254464.
 1020     290        3            -19.          9106.           698.           -42.             0.          -669.          9073.          9216.      32664568.      32664568.
 1021     291        3            -31.          7643.           678.           -46.             0.          -702.          7542.          7660.      27150772.      27150772.
 1022     292        3            -24.         13168.           647.           -53.             0.          -758.         12980.         13182.      46728276.      46728276.
 1023     293        3            -33.         13785.           612.           -60.             0.          -816.         13487.         13696.      48554808.      48554808.
 1024     294        3            -11.         14561.           574.           -68.             0.          -877.         14179.         14397.      51043484.      51043484.
 1025     295        3             -8.          3873.           563.           -71.             0.          -894.          3462.          3516.      12464805.      12464805.
 1026     296        3             -6.           914.           562.           -74.             0.          -896.           499.           507.       1798032.       1798032.
 1027     297        3            -15.         10286.           539.           -79.             0.          -936.          9795.          9944.      35260332.      35260332.
 1028     298        3             -3.         13783.           508.           -86.             0.          -992.         13210.         13410.      47555236.      47555236.
 1029     299        3             -6.          3962.           497.           -89.             0.         -1008.          3356.          3407.      12082440.      12082440.
 1030     300        3            -11.           412.           493.           -90.             0.         -1008.          -203.          -206.       -732036.       -732036.
 1031     301        3             -7.          1957.           488.           -92.             0.         -1013.          1333.          1353.       4799428.       4799428.
 1032     302        3             -8.          4154.           480.           -95.             0.         -1027.          3505.          3557.      12617782.      12617782.
 1033     303        3            -19.          7086.           467.           -99.             0.         -1053.          6383.          6477.      22977194.      22977194.
 1034     304        3             -9.         12139.           442.          -104.             0.         -1099.         11369.         11537.      40927200.      40927200.
 1035     305        3             -6.          6959.           426.          -108.             0.         -1125.          6146.          6237.      22125274.      22125274.
 1036     306        3             -4.          1183.           423.          -110.             0.         -1128.           365.           370.       1313955.       1313955.
 1037     307        3             -3.         -3366.           431.          -110.            -0.         -1112.         -4159.         -4220.     -14973103.     -14973103.
 1038     308        3            -12.           783.           430.          -111.             0.         -1113.           -24.           -23.        -86749.        -86749.
 1039     309        3            -15.          6434.           416.          -115.             0.         -1135.          5586.          5667.      20109010.      20109010.
 1040     310        3            -19.          4212.           407.          -116.             0.         -1149.          3336.          3384.      12009386.      12009386.
 1041     311        3            -16.          3069.           400.          -116.             0.         -1158.          2179.          2211.       7844924.       7844924.
 1042     312        3             -5.          3020.           394.          -116.             0.         -1166.          2126.          2157.       7654334.       7654334.
 1043     313        3            -12.          5271.           383.          -117.             0.         -1183.          4341.          4403.      15629340.      15629340.
 1044     314        3            -14.          6798.           369.          -119.             0.         -1206.          5828.          5911.      20980082.      20980082.
 1045     315        3             -3.          8115.           353.          -122.             0.         -1234.          7109.          7210.      25593192.      25593192.
 1046     316        3             -2.          5132.           344.          -124.             0.         -1251.          4098.          4156.      14752617.      14752617.
 1047     317        3             -1.          6083.           333.          -126.             0.         -1270.          5019.          5089.      18067668.      18067668.
 1048     318        3             -5.          4242.           326.          -128.             0.         -1283.          3153.          3197.      11350830.      11350830.
 1049     319        3             -4.          3605.           322.          -129.             0.         -1293.          2502.          2537.       9007056.       9007056.
 1050     320        3             -4.          2698.           318.          -129.             0.         -1299.          1583.          1605.       5699677.       5699677.
 1051     321        3             -2.          -529.           317.          -129.            -0.         -1293.         -1636.         -1659.      -5890324.      -5890324.
 1052     322        3             -6.          1306.           314.          -129.             0.         -1294.           191.           194.        687446.        687446.
 1053     323        3             -3.         -2542.           320.          -128.            -0.         -1280.         -3633.         -3683.     -13079612.     -13079612.
 1054     324        3             -3.          5034.           310.          -130.             0.         -1294.          3917.          3971.      14100833.      14100833.
 1055     325        3            -13.         13615.           283.          -135.             0.         -1340.         12410.         12579.      44675072.      44675072.
 1056     326        3             -1.         10181.           264.          -139.             0.         -1374.          8930.          9052.      32149778.      32149778.
 1057     327        3            -11.          5078.           254.          -141.             0.         -1389.          3791.          3843.      13648923.      13648923.
 1058     328        3            -12.          8694.           236.          -144.             0.         -1417.          7357.          7457.      26485960.      26485960.
 1059     329        3             -2.          9406.           216.          -147.             0.         -1447.          8027.          8135.      28895930.      28895930.
 1060     330        3             -1.          2075.           210.          -147.             0.         -1450.           687.           697.       2474867.       2474867.
 1061     331        3             -4.          5135.           200.          -147.             0.         -1464.          3720.          3769.      13391001.      13391001.
 1062     332        3            -11.         13440.           174.          -151.             0.         -1507.         11945.         12103.      43000408.      43000408.
 1063     333        3             -4.         11423.           152.          -154.             0.         -1543.          9874.         10004.      35545028.      35545028.
 1064     334        3             -2.         13354.           127.          -158.             0.         -1586.         11735.         11890.      42244936.      42244936.
 1065     335        3             -1.         12485.           104.          -161.             0.         -1626.         10801.         10943.      38882964.      38882964.
 1066     336        3             -2.          8949.            89.          -162.             0.         -1653.          7221.          7315.      25994920.      25994920.
 1067     337        3             -2.          9086.            75.          -164.             0.         -1679.          7316.          7412.      26338386.      26338386.
 1068     338        3             -0.          7582.            63.          -164.             0.         -1701.          5780.          5855.      20807942.      20807942.
 1069     339        3             -1.          6354.            52.          -164.             0.         -1717.          4524.          4583.      16286702.      16286702.
 1070     340        3             -1.          2848.            48.          -163.             0.         -1721.          1011.          1024.       3638324.       3638324.
 1071     341        3             -1.          1012.            48.          -161.             0.         -1719.          -820.          -831.      -2953489.      -2953489.
 1072     342        3             -1.          4240.            41.          -160.             0.         -1727.          2394.          2425.       8618806.       8618806.
 1073     343        3             -0.          6849.            31.          -161.             0.         -1744.          4975.          5038.      17909046.      17909046.
 1074     344        3             -2.          7820.            19.          -162.             0.         -1765.          5910.          5986.      21276630.      21276630.
 1075     345        3             -1.          7852.             5.          -163.             0.         -1786.          5908.          5983.      21268438.      21268438.
 1076     346        3             -1.          8019.            -6.          -164.             0.         -1807.          6041.          6118.      21748662.      21748662.
 1077     347        3             -1.          4349.           -12.          -163.             0.         -1816.          2357.          2387.       8486648.       8486648.
 1078     348        3             -1.          6512.           -21.          -163.             0.         -1831.          4495.          4552.      16183556.      16183556.
 1079     349        3             -2.          9005.           -34.          -165.             0.         -1855.          6949.          7036.      25017066.      25017066.
 1080     350        3             -1.          2546.           -35.          -164.             0.         -1858.           488.           494.       1756553.       1756553.
 1081     351        3             -1.          3309.           -38.          -162.             0.         -1862.          1247.          1262.       4487720.       4487720.
 1082     352        3             -1.          5400.           -44.          -160.             0.         -1873.          3322.          3364.      11960950.      11960950.
 1083     353        3             -1.          3546.           -47.          -159.             0.         -1878.          1461.          1479.       5258786.       5258786.
 1084     354        3             -2.          1592.           -47.          -157.             0.         -1877.          -490.          -496.      -1765377.      -1765377.
 1085     355        3             -2.          2171.           -50.          -154.             0.         -1877.            87.            89.        314794.        314794.
 1086     356        3             -2.          1410.           -52.          -151.             0.         -1875.          -670.          -678.      -2411466.      -2411466.
 1087     357        3             -1.          3783.           -59.          -149.             0.         -1880.          1694.          1714.       6097462.       6097462.
 1088     358        3             -5.          5785.           -66.          -147.             0.         -1893.          3675.          3720.      13230990.      13230990.
 1089     359        3            -10.         12268.           -84.          -147.             0.         -1926.         10101.         10224.      36364688.      36364688.
 1090     360        3             -2.         10611.          -100.          -147.             0.         -1954.          8407.          8508.      30264500.      30264500.
 1091     361        3             -1.         14063.          -122.          -149.             0.         -1993.         11797.         11939.      42469704.      42469704.
 1092     362        3             -1.          4696.          -129.          -148.             0.         -2003.          2415.          2444.       8694812.       8694812.
 1093     363        3             -0.          4420.          -135.          -147.             0.         -2010.          2128.          2153.       7660975.       7660975.
 1094     364        3             -1.          3756.          -140.          -146.             0.         -2015.          1455.          1473.       5238643.       5238643.
